ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
562,967,51,1,Incredible monument!,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,192,951,2024-03-20,5,Aarav,aarav@example.com,"City, Historical",Male,1,1
563,511,613,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,504,146,2024-03-20,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,28,586,2024-01-01,3,Aarav,aarav@example.com,"City, Historical",Male,2,1
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,130,399,2024-01-01,2,Aarav,aarav@example.com,"City, Historical",Male,2,1
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,995,240,2024-02-15,3,Aarav,aarav@example.com,"City, Historical",Male,2,1
565,150,636,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.863872329774836,Apr-Jun,83,139,2024-02-15,5,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
565,150,636,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.863872329774836,Apr-Jun,941,115,2024-02-15,3,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
567,52,784,2,A historical wonder,Goa Beaches,Goa,Beach,8.298754590990846,Nov-Mar,306,904,2024-03-20,1,Aarav,aarav@example.com,"Beaches, Historical",Male,2,1
570,502,945,5,A historical wonder,Goa Beaches,Goa,Beach,9.314545773276503,Nov-Mar,697,839,2024-01-01,3,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
571,640,579,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,346,211,2024-01-01,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
572,914,408,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,331,403,2024-01-01,2,Ishaan,ishaan@example.com,"City, Historical",Male,2,0
575,484,325,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,607,525,2024-01-01,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,2
575,484,325,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,903,756,2024-03-20,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,2
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418238725,Sep-Mar,119,91,2024-02-15,5,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418238725,Sep-Mar,430,977,2024-01-01,4,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418238725,Sep-Mar,566,573,2024-02-15,2,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
578,998,287,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.308435430056575,Oct-Mar,262,253,2024-01-01,4,Isha,isha@example.com,"Nature, Adventure",Female,1,2
580,384,320,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,443,168,2024-02-15,1,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
580,384,320,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,606,220,2024-03-20,4,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
584,902,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.115849499250787,Nov-Mar,52,916,2024-01-01,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
585,734,929,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.248600725902943,Sep-Mar,810,770,2024-03-20,3,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
586,479,882,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,57,814,2024-03-20,1,Vivaan,vivaan@example.com,"City, Historical",Male,1,1
587,682,26,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.57790096253945,Nov-Mar,780,952,2024-03-20,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
588,14,890,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.551426230833268,Sep-Mar,112,655,2024-01-01,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,277,366,2024-01-01,3,Riya,riya@example.com,"Nature, Adventure",Female,2,1
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,633,531,2024-03-20,4,Riya,riya@example.com,"Nature, Adventure",Female,2,1
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,663,748,2024-03-20,1,Riya,riya@example.com,"Nature, Adventure",Female,2,1
593,696,819,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.627961321716496,Nov-Feb,177,429,2024-03-20,1,Meera,meera@example.com,"City, Historical",Female,1,1
594,699,462,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.6569626144692755,Sep-Mar,128,218,2024-02-15,2,Aditya,aditya@example.com,"City, Historical",Male,1,1
595,278,623,3,Incredible monument!,Jaipur City,Rajasthan,City,9.120385789350228,Oct-Mar,572,470,2024-02-15,1,Isha,isha@example.com,"Nature, Adventure",Female,1,0
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,160,181,2024-01-01,4,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,210,853,2024-03-20,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,654,137,2024-03-20,1,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,173,222,2024-02-15,1,Karan,karan@example.com,"City, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,257,701,2024-02-15,2,Karan,karan@example.com,"City, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,734,481,2024-02-15,4,Karan,karan@example.com,"City, Historical",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.48479754719289,Sep-Mar,24,420,2024-03-20,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.48479754719289,Sep-Mar,496,203,2024-01-01,5,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.48479754719289,Sep-Mar,975,799,2024-03-20,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
600,118,458,4,A historical wonder,Jaipur City,Rajasthan,City,7.69898565359074,Oct-Mar,534,377,2024-03-20,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,39,884,2024-03-20,2,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,53,872,2024-02-15,2,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,184,199,2024-01-01,4,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,841,676,2024-01-01,1,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,901,55,2024-01-01,5,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,924,42,2024-03-20,1,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
604,420,233,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,806,120,2024-02-15,5,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
605,797,805,5,Loved the beaches!,Goa Beaches,Goa,Beach,9.120638441373126,Nov-Mar,127,428,2024-01-01,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
608,395,847,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,386,931,2024-02-15,4,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
610,106,327,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,79,175,2024-01-01,3,Pooja,pooja@example.com,"City, Historical",Female,1,1
611,757,821,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.644463430707246,Nov-Mar,367,469,2024-01-01,3,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
611,757,821,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.644463430707246,Nov-Mar,837,410,2024-03-20,5,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
616,779,485,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.861507015552508,Sep-Mar,938,315,2024-02-15,5,Aanya,aanya@example.com,"Nature, Adventure",Female,1,0
617,652,798,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.956162812949001,Nov-Mar,265,394,2024-01-01,3,Rohan,rohan@example.com,"City, Historical",Male,2,1
617,652,798,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.956162812949001,Nov-Mar,742,975,2024-01-01,5,Rohan,rohan@example.com,"City, Historical",Male,2,1
618,236,672,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,185,250,2024-02-15,1,Riya,riya@example.com,"City, Historical",Female,2,0
618,236,672,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,913,21,2024-01-01,3,Riya,riya@example.com,"City, Historical",Female,2,0
619,273,165,2,Incredible monument!,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,251,519,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
621,383,712,3,A historical wonder,Jaipur City,Rajasthan,City,8.70695511642636,Oct-Mar,759,476,2024-03-20,3,Diya,diya@example.com,"Beaches, Historical",Female,2,0
623,530,24,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.135320166568894,Apr-Jun,199,272,2024-01-01,4,Karan,karan@example.com,"City, Historical",Male,1,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,224,518,2024-02-15,5,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,462,166,2024-03-20,4,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,579,584,2024-03-20,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
625,891,863,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.223991095114595,Nov-Feb,178,135,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
626,55,939,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629646730556,Apr-Jun,764,19,2024-02-15,3,Anika,anika@example.com,"City, Historical",Female,2,0
628,11,468,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.17770928252728,Nov-Feb,632,159,2024-02-15,5,Aditya,aditya@example.com,"City, Historical",Male,1,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,847,776,2024-01-01,2,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,884,306,2024-02-15,2,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,907,484,2024-01-01,1,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
633,516,365,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.890656667652207,Nov-Feb,218,872,2024-02-15,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,1
634,293,672,3,Incredible monument!,Jaipur City,Rajasthan,City,7.534360802624437,Oct-Mar,185,250,2024-02-15,1,Riya,riya@example.com,"City, Historical",Female,2,0
634,293,672,3,Incredible monument!,Jaipur City,Rajasthan,City,7.534360802624437,Oct-Mar,913,21,2024-01-01,3,Riya,riya@example.com,"City, Historical",Female,2,0
638,873,121,2,Loved the beaches!,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,197,945,2024-02-15,5,Isha,isha@example.com,"Beaches, Historical",Female,2,2
638,873,121,2,Loved the beaches!,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,417,235,2024-03-20,2,Isha,isha@example.com,"Beaches, Historical",Female,2,2
640,556,445,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.703776810764232,Nov-Feb,916,633,2024-01-01,2,Riya,riya@example.com,"Beaches, Historical",Female,2,1
641,269,209,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.588087849193326,Sep-Mar,321,357,2024-03-20,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
641,269,209,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.588087849193326,Sep-Mar,716,727,2024-02-15,1,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
642,983,531,3,A historical wonder,Jaipur City,Rajasthan,City,9.08021631984698,Oct-Mar,733,367,2024-01-01,4,Aanya,aanya@example.com,"City, Historical",Female,1,1
644,123,551,1,Loved the beaches!,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,862,944,2024-01-01,1,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
645,124,102,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921320004258767,Sep-Mar,698,849,2024-02-15,2,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
645,124,102,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921320004258767,Sep-Mar,708,511,2024-03-20,3,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
646,259,668,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,615,322,2024-03-20,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,102,423,2024-03-20,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,217,217,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,336,756,2024-03-20,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,409,413,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
648,511,292,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,474,775,2024-03-20,2,Rohan,rohan@example.com,"Beaches, Historical",Male,2,2
650,547,828,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,256,434,2024-01-01,2,Pooja,pooja@example.com,"City, Historical",Female,2,2
651,372,828,1,A historical wonder,Goa Beaches,Goa,Beach,7.824610910350504,Nov-Mar,256,434,2024-01-01,2,Pooja,pooja@example.com,"City, Historical",Female,2,2
652,424,429,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,234,752,2024-03-20,4,Anika,anika@example.com,"City, Historical",Female,1,0
653,752,608,1,Loved the beaches!,Goa Beaches,Goa,Beach,8.539108136038704,Nov-Mar,181,694,2024-01-01,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
655,322,217,5,Incredible monument!,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,62,188,2024-02-15,2,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
655,322,217,5,Incredible monument!,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,561,174,2024-03-20,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
656,629,639,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,444,545,2024-03-20,5,Ishaan,ishaan@example.com,"City, Historical",Male,1,2
657,703,331,5,A historical wonder,Jaipur City,Rajasthan,City,8.56369804176352,Oct-Mar,91,723,2024-01-01,2,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
658,160,452,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.0366846404497,Apr-Jun,887,991,2024-02-15,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
659,170,297,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.848982805962368,Apr-Jun,56,659,2024-02-15,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
660,408,92,3,A historical wonder,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,215,477,2024-02-15,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
660,408,92,3,A historical wonder,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,309,101,2024-03-20,3,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
662,174,377,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.360692114959477,Sep-Mar,939,835,2024-03-20,2,Isha,isha@example.com,"Nature, Adventure",Female,2,0
663,614,574,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.003574785226348,Sep-Mar,956,326,2024-02-15,2,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
664,47,220,4,Incredible monument!,Goa Beaches,Goa,Beach,7.726020724706562,Nov-Mar,721,606,2024-01-01,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
664,47,220,4,Incredible monument!,Goa Beaches,Goa,Beach,7.726020724706562,Nov-Mar,795,273,2024-03-20,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
665,364,165,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.029543990563425,Sep-Mar,251,519,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
667,978,961,5,Incredible monument!,Jaipur City,Rajasthan,City,8.519173371272599,Oct-Mar,727,355,2024-01-01,2,Isha,isha@example.com,"Beaches, Historical",Female,1,2
668,681,426,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.748130652752925,Nov-Feb,261,966,2024-03-20,2,Anika,anika@example.com,"City, Historical",Female,1,1
669,711,174,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.636551596129936,Nov-Feb,622,784,2024-01-01,1,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
669,711,174,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.636551596129936,Nov-Feb,877,175,2024-01-01,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
671,785,840,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,488,103,2024-02-15,5,Diya,diya@example.com,"City, Historical",Female,1,0
676,14,953,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.551426230833268,Sep-Mar,557,421,2024-02-15,2,Riya,riya@example.com,"Nature, Adventure",Female,1,1
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,162,954,2024-03-20,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,613,239,2024-01-01,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,932,195,2024-02-15,4,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
678,217,258,1,A historical wonder,Goa Beaches,Goa,Beach,9.14476464169103,Nov-Mar,854,721,2024-02-15,1,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
679,54,755,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.116931496368345,Sep-Mar,920,344,2024-02-15,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,183,159,2024-03-20,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,486,350,2024-03-20,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,955,346,2024-01-01,4,Aditya,aditya@example.com,"City, Historical",Male,1,0
681,693,580,3,A historical wonder,Jaipur City,Rajasthan,City,8.397475308756675,Oct-Mar,9,890,2024-03-20,1,Riya,riya@example.com,"Beaches, Historical",Female,1,0
683,198,100,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.25589320047637,Oct-Mar,796,53,2024-01-01,3,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
685,609,846,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.29568641738167,Sep-Mar,236,389,2024-02-15,2,Vivaan,vivaan@example.com,"City, Historical",Male,1,2
685,609,846,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.29568641738167,Sep-Mar,678,974,2024-03-20,2,Vivaan,vivaan@example.com,"City, Historical",Male,1,2
686,290,678,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.934186545996741,Apr-Jun,543,706,2024-03-20,3,Meera,meera@example.com,"City, Historical",Female,2,2
687,391,324,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,29,38,2024-02-15,5,Rohan,rohan@example.com,"City, Historical",Male,1,1
688,555,556,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.04217651721199,Apr-Jun,98,387,2024-02-15,2,Aditya,aditya@example.com,"Beaches, Historical",Male,1,0
690,629,797,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,850,948,2024-01-01,2,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
690,629,797,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,953,546,2024-02-15,4,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
691,851,520,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.33544112557844,Nov-Feb,675,389,2024-03-20,4,Isha,isha@example.com,"Beaches, Historical",Female,2,0
692,391,671,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,99,94,2024-03-20,2,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
694,475,696,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.439314463538002,Apr-Jun,357,307,2024-03-20,3,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
696,455,916,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,165,753,2024-03-20,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
696,455,916,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,642,627,2024-03-20,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
698,954,855,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.192148287990324,Sep-Mar,92,371,2024-02-15,5,Pooja,pooja@example.com,"City, Historical",Female,1,1
698,954,855,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.192148287990324,Sep-Mar,611,20,2024-02-15,1,Pooja,pooja@example.com,"City, Historical",Female,1,1
699,169,163,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.686748942635202,Sep-Mar,436,58,2024-01-01,4,Diya,diya@example.com,"Beaches, Historical",Female,2,2
700,333,160,1,Incredible monument!,Jaipur City,Rajasthan,City,7.632343966795443,Oct-Mar,116,96,2024-02-15,1,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411351531992,Nov-Feb,2,532,2024-02-15,5,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411351531992,Nov-Feb,528,394,2024-03-20,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411351531992,Nov-Feb,676,878,2024-01-01,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411351531992,Nov-Feb,693,485,2024-03-20,1,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,89,340,2024-02-15,3,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,241,277,2024-01-01,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,403,285,2024-01-01,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,238,864,2024-01-01,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,254,678,2024-02-15,2,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,450,353,2024-03-20,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
706,890,454,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575412055,Apr-Jun,375,676,2024-03-20,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
